k-NN,SVM,DT
6.081657143,1.010368831,NaN
6.082202597,1.005096104,NaN
6.081709091,0.8918025974,NaN
6.082374026,0.8604155844,NaN
6.081849351,0.8612779221,NaN
6.082,0.8589714286,NaN
6.082332468,1.063620779,NaN
6.082353247,1.03054026,NaN
6.08174026,0.9985090909,NaN
6.081257143,0.9996675325,NaN
6.081267532,0.9982285714,NaN
6.082280519,0.9864363636,NaN
6.08158961,0.985838961,NaN
6.081397403,0.9969714286,NaN
6.080851948,0.9921090909,NaN
6.080472727,0.9899168831,NaN
6.081438961,0.9822857143,NaN
6.081771429,0.9855064935,NaN
6.081802597,0.9880727273,NaN
6.080966234,0.9890753247,NaN
6.081761039,0.9869454545,NaN
6.081319481,0.9861298701,NaN
6.080955844,0.9865142857,NaN
6.080633766,0.9815636364,NaN
6.081579221,0.9807272727,NaN
6.081090909,0.9834545455,NaN
6.081246753,0.9868831169,NaN
6.080649351,0.9859792208,NaN
6.080805195,0.9837350649,NaN
6.080779221,0.9831428571,NaN
6.080623377,0.9856363636,NaN
6.080685714,0.9871480519,NaN
6.08025974,0.9840155844,NaN
6.080394805,0.983361039,NaN
6.080841558,0.9830805195,NaN
6.080472727,0.9803324675,NaN
6.080633766,0.9722493506,NaN
6.080046753,0.9725818182,NaN
6.080353247,0.9715792208,NaN
6.080472727,0.9742545455,NaN
6.080457143,0.9734597403,NaN
6.080654545,0.973438961,NaN
6.0796,0.9725974026,NaN
6.080363636,0.9713662338,NaN
6.080150649,0.9706493506,NaN
6.080145455,0.9697454545,NaN
6.079849351,0.9694337662,NaN
6.080119481,0.9684623377,NaN
6.080301299,0.9685194805,NaN
6.080124675,0.9642805195,NaN
6.080280519,0.9620571429,NaN
6.080062338,0.9519428571,NaN
6.079324675,0.9505922078,NaN
6.080202597,0.9497350649,NaN
6.080036364,0.9572415584,NaN
6.081148052,0.9557454545,NaN
6.080166234,0.9400415584,NaN
6.079402597,0.9500571429,NaN
6.079958442,0.9462597403,NaN
6.079896104,0.9547220779,NaN
6.08054026,0.9519948052,NaN
6.080031169,0.950161039,NaN
6.079745455,0.9497194805,NaN
6.0804,0.9488571429,NaN
6.079402597,0.9510649351,NaN
6.079937662,0.9478025974,NaN
6.080098701,0.9470285714,NaN
6.080166234,0.9489506494,NaN
6.079594805,0.9851376623,NaN
6.079574026,0.983574026,NaN
6.080171429,0.9816675325,NaN
6.079838961,0.9815532468,NaN
6.079958442,0.9817038961,NaN
6.080124675,0.9830961039,NaN
6.080394805,0.9828883117,NaN
6.081033766,0.9813922078,NaN
6.080192208,0.9800571429,NaN
6.080488312,0.9827168831,NaN
6.079215584,0.9808623377,NaN
6.079506494,0.9760883117,NaN
6.080332468,0.9743688312,NaN
6.079537662,0.9727064935,NaN
6.080623377,0.9717818182,NaN
6.079558442,0.9445766234,NaN
6.079501299,0.9435428571,NaN
6.079838961,0.897974026,NaN
6.07985974,0.9184467532,NaN
6.07921039,0.903038961,NaN
6.079345455,0.9182909091,NaN
6.079688312,0.9502337662,NaN
6.080161039,0.9465766234,NaN
6.079267532,0.9398649351,NaN
6.078706494,0.9425402597,NaN
6.080249351,0.9441766234,NaN
6.080041558,0.9476831169,NaN
6.079127273,0.9630857143,NaN
6.07974026,0.9629090909,NaN
6.079194805,0.9614337662,NaN
6.079496104,0.9620207792,NaN
6.080192208,0.9590649351,NaN
6.079319481,0.959438961,NaN
6.078612987,0.9626077922,NaN
5.956618182,0.9605766234,NaN
5.939158442,0.9612883117,NaN
5.938477922,0.9598285714,NaN
5.938088312,0.9590025974,NaN
6.145158442,0.9585402597,NaN
6.042976623,0.9590337662,NaN
6.077703896,0.9572831169,NaN
6.077418182,0.9587272727,NaN
6.078457143,0.9572051948,NaN
6.078706494,0.9553818182,NaN
6.077812987,0.9584987013,NaN
6.078446753,0.954425974,NaN
6.078207792,0.9516779221,NaN
6.078779221,0.9521142857,NaN
6.078446753,0.9507064935,NaN
6.078488312,0.9494233766,NaN
6.07801039,0.9493662338,NaN
6.078301299,0.9486545455,NaN
6.078498701,0.9487324675,NaN
6.079002597,0.9482961039,NaN
6.077797403,0.9477350649,NaN
6.077942857,0.9470493506,NaN
6.079122078,0.9462649351,NaN
6.078005195,0.9455792208,NaN
6.078005195,0.9434493506,NaN
6.077906494,0.9449142857,NaN
6.077693506,0.9456415584,NaN
6.077594805,0.9420779221,NaN
6.078083117,0.9410701299,NaN
6.076883117,0.9435636364,NaN
6.077584416,0.941787013,NaN
6.077397403,0.9408623377,NaN
6.078005195,0.939361039,NaN
6.077719481,0.9407896104,NaN
6.077168831,0.9411064935,NaN
6.0784,0.9417974026,NaN
6.077309091,0.9431688312,NaN
6.07761039,0.9445454545,NaN
6.077179221,0.943812987,NaN
6.077974026,0.9426597403,NaN
6.077148052,0.9408935065,NaN
6.076997403,0.9404051948,NaN
6.076301299,0.9393818182,NaN
6.077148052,0.933812987,NaN
6.076664935,0.9353558442,NaN
6.077433766,0.9303532468,NaN
6.077703896,0.9182181818,NaN
6.077049351,0.9156519481,NaN
6.077594805,0.9121298701,NaN
6.077833766,0.9106441558,NaN
6.078337662,0.9031896104,NaN
6.077371429,0.8877506494,NaN
6.07721039,0.8867116883,NaN
6.077251948,0.8842961039,NaN
6.077896104,0.8788207792,NaN
6.077532468,0.8739376623,NaN
6.076046753,0.8666233766,NaN
6.077532468,0.8682753247,NaN
6.076820779,0.8704103896,NaN
6.077381818,0.8622181818,NaN
6.077714286,0.8603272727,NaN
6.077542857,0.8619844156,NaN
6.0768,0.8550181818,NaN
6.077542857,0.8546961039,NaN
6.077537662,0.8480311688,NaN
6.077231169,0.8476155844,NaN
6.077703896,0.848187013,NaN
6.077231169,0.8535532468,NaN
6.077241558,0.8508675325,NaN
6.077251948,0.8479168831,NaN
6.077563636,0.8471480519,NaN
6.076898701,0.8356883117,NaN
6.077277922,0.8466337662,NaN
6.076820779,0.8452779221,NaN
6.077781818,0.8700467532,NaN
6.076587013,0.9091012987,NaN
6.077412987,0.9107844156,NaN
6.077574026,0.8890805195,NaN
6.07667013,0.8861038961,NaN
6.077044156,0.8852779221,NaN
6.077075325,0.8769402597,NaN
6.076607792,0.8709558442,NaN
6.077080519,0.8738493506,NaN
6.077885714,0.8393402597,NaN
6.076207792,0.8757818182,NaN
6.076935065,0.8755896104,NaN
6.076971429,0.9590337662,NaN
6.077418182,0.9642337662,NaN
6.077314286,0.9633974026,NaN
6.07681039,0.9630285714,NaN
6.076815584,0.9575688312,NaN
6.077496104,0.9696051948,NaN
6.07758961,0.9655636364,NaN
6.077293506,0.9633662338,NaN
6.076992208,0.9655844156,NaN
6.077761039,0.9642805195,NaN
6.076722078,0.9719532468,NaN
6.076612987,0.9711636364,NaN
6.07681039,0.9695948052,NaN
6.076477922,0.9690753247,NaN
6.076161039,0.9671792208,NaN
6.076587013,0.9701090909,NaN
6.07627013,0.9694961039,NaN
6.076088312,0.968825974,NaN
6.075797403,0.9694441558,NaN
6.075231169,0.9689922078,NaN
6.076103896,0.9688519481,NaN
6.075818182,0.9695792208,NaN
6.076566234,0.9678961039,NaN
6.075168831,0.9651116883,NaN
6.075215584,0.9579064935,NaN
6.075688312,0.9467896104,NaN
6.075148052,0.9404415584,NaN
6.075355844,0.9354909091,NaN
6.075418182,0.8511896104,NaN
6.074883117,0.7981090909,NaN
6.07507013,0.8024831169,NaN
6.074877922,0.8038181818,NaN
6.074218182,0.8016467532,NaN
6.07505974,1.026732468,NaN
6.074483117,0.9241038961,NaN
6.07492987,0.9556207792,NaN
6.074332468,0.9629818182,NaN
6.075288312,1.063890909,NaN
6.074872727,1.101475325,NaN
6.075018182,1.111833766,NaN
6.074223377,1.101911688,NaN
6.074436364,1.110290909,NaN
6.074685714,1.120467532,NaN
6.074363636,1.117075325,NaN
6.075449351,1.099532468,NaN
6.074654545,1.090987013,NaN
6.074976623,1.10081039,NaN
6.074244156,1.10252987,NaN
6.074353247,1.101345455,NaN
6.074846753,1.106722078,NaN
6.074535065,1.105153247,NaN
6.074524675,1.101194805,NaN
6.074503896,1.100711688,NaN
6.074706494,1.090394805,NaN
6.07401039,1.087937662,NaN
6.073896104,1.088903896,NaN
6.073942857,1.087454545,NaN
6.074202597,1.087818182,NaN
6.074342857,1.087651948,NaN
6.073890909,1.085033766,NaN
6.074664935,1.08707013,NaN
6.073397403,1.085890909,NaN
6.074384416,1.084072727,NaN
6.073075325,1.084836364,NaN
6.073579221,1.083880519,NaN
6.073953247,1.083854545,NaN
6.073407792,1.080623377,NaN
6.073698701,1.080088312,NaN
6.073397403,1.076368831,NaN
6.073397403,1.079387013,NaN
6.073288312,1.079605195,NaN
6.073776623,1.078748052,NaN
6.07307013,1.083355844,NaN
6.073267532,1.080727273,NaN
6.07345974,1.081490909,NaN
6.073116883,1.084031169,NaN
6.07347013,1.088581818,NaN
6.072768831,1.122332468,NaN
6.072836364,1.141309091,NaN
6.073449351,1.156301299,NaN
6.073163636,1.156171429,NaN
6.072976623,1.160867532,NaN
6.072966234,1.165038961,NaN
6.072654545,1.155745455,NaN
6.071527273,1.147127273,NaN
6.072483117,1.161433766,NaN
6.072150649,1.160109091,NaN
6.072483117,1.155979221,NaN
6.071911688,1.156498701,NaN
6.071324675,1.155345455,NaN
6.071812987,1.148062338,NaN
6.072296104,1.135818182,NaN
6.071776623,1.134561039,NaN
6.072316883,1.131864935,NaN
6.071257143,1.136514286,NaN
6.071646753,1.135792208,NaN
6.070706494,1.132405195,NaN
6.071703896,1.120337662,NaN
6.071776623,1.101184416,NaN
6.07134026,1.096987013,NaN
6.071293506,1.070197403,NaN
6.07107013,1.070394805,NaN
6.071625974,1.086981818,NaN
6.069771429,1.111309091,NaN
6.071012987,1.098877922,NaN
6.07107013,1.114851948,NaN
6.070072727,1.105251948,NaN
6.071283117,1.11934026,NaN
6.071875325,1.119916883,NaN
6.070909091,1.12614026,NaN
6.070628571,1.125974026,NaN
6.070888312,1.124794805,NaN
6.070898701,1.124301299,NaN
6.070249351,1.122,NaN
6.071667532,1.136945455,NaN
6.071335065,1.13627013,NaN
6.071163636,1.136763636,NaN
6.070841558,1.141854545,NaN
6.070623377,1.148353247,NaN
6.07027013,1.159225974,NaN
6.071574026,1.171293506,NaN
6.071387013,1.185283117,NaN
6.070831169,1.180727273,NaN
6.070961039,1.1796,NaN
6.070955844,1.181693506,NaN
6.070519481,1.179901299,NaN
6.070976623,1.182612987,NaN
6.070675325,1.180228571,NaN
6.070301299,1.178425974,NaN
6.070207792,1.180612987,NaN
6.070015584,1.172992208,NaN
6.070690909,1.170779221,NaN
6.070638961,1.165049351,NaN
6.070628571,1.167158442,NaN
6.070176623,1.168337662,NaN
6.069371429,1.174290909,NaN
5.943392208,1.172332468,NaN
5.916654545,1.174425974,NaN
5.916893506,1.174005195,NaN
5.914924675,1.17334026,NaN
6.124316883,1.164524675,NaN
6.019142857,1.1604,NaN
6.053994805,1.159537662,NaN
6.053880519,1.159516883,NaN
6.054644156,1.158405195,NaN
6.05507013,1.155735065,NaN
6.067651948,1.157922078,NaN
6.068212987,1.157246753,NaN
6.068545455,1.155496104,NaN
6.069018182,1.153714286,NaN
6.068820779,1.144155844,NaN
6.068722078,1.140119481,NaN
6.068254545,1.139927273,NaN
6.068327273,1.140690909,NaN
6.06787013,1.145018182,NaN
6.067968831,1.143366234,NaN
6.06801039,1.138280519,NaN
6.067735065,1.137309091,NaN
6.068379221,1.123625974,NaN
6.068566234,1.116332468,NaN
6.068446753,1.121371429,NaN
6.068124675,1.124384416,NaN
6.067324675,1.125018182,NaN
6.067875325,1.124784416,NaN
6.068051948,1.138062338,NaN
6.067916883,1.140841558,NaN
6.067755844,1.132732468,NaN
6.067594805,1.122301299,NaN
6.067106494,1.117127273,NaN
6.05598961,1.117111688,NaN
5.262561039,1.116311688,NaN
5.97785974,1.113714286,NaN
5.880711688,1.115054545,NaN
5.782638961,1.114446753,NaN
5.684405195,1.102877922,NaN
5.586171429,1.104950649,NaN
5.988176623,1.114857143,NaN
5.891875325,1.105064935,NaN
5.794005195,1.09027013,NaN
5.698467532,1.067636364,NaN
5.601361039,1.073693506,NaN
6.004161039,1.065787013,NaN
5.908503896,1.043366234,NaN
5.811236364,1.035298701,NaN
5.715096104,1.034171429,NaN
5.617023377,1.034342857,NaN
5.943007792,1.049625974,NaN
5.875158442,1.026467532,NaN
5.689823377,0.9200727273,NaN
5.814306494,0.8641038961,NaN
5.716072727,0.9061142857,NaN
5.927215584,0.9743324675,NaN
5.892612987,1.006041558,NaN
5.796514286,1.007438961,NaN
5.823849351,1.006987013,NaN
5.727064935,1.035942857,NaN
5.804296104,1.037506494,NaN
5.90761039,1.036155844,NaN
5.811641558,1.034524675,NaN
5.837719481,1.036077922,NaN
5.741579221,1.037864935,NaN
5.70921039,1.039174026,NaN
5.926883117,1.038212987,NaN
5.829293506,1.037844156,NaN
5.857948052,1.03705974,NaN
5.760680519,1.036212987,NaN
5.663574026,1.035490909,NaN
5.844742857,1.03652987,NaN
5.749620779,1.036805195,NaN
5.76052987,1.03387013,NaN
5.865527273,1.033225974,NaN
5.769064935,1.036124675,NaN
5.918831169,1.035761039,NaN
5.822337662,1.034161039,NaN
5.725392208,1.034228571,NaN
5.882244156,1.033620779,NaN
5.786425974,1.03358961,NaN
5.807361039,1.033698701,NaN
5.843916883,1.032394805,NaN
5.74825974,1.027792208,NaN
5.90334026,1.028072727,NaN
5.806394805,1.026825974,NaN
5.753251948,1.026477922,NaN
5.867106494,1.02638961,NaN
5.770322078,1.027350649,NaN
5.733423377,1.026607792,NaN
5.8256,1.026020779,NaN
5.793641558,1.024249351,NaN
5.766909091,1.0244,NaN
5.69734026,1.024955844,NaN
5.668675325,1.023646753,NaN
5.942441558,1.023033766,NaN
5.844368831,1.022036364,NaN
5.871464935,1.023314286,NaN
5.775163636,1.022742857,NaN
5.676285714,1.023324675,NaN
5.848867532,1.024441558,NaN
5.864706494,1.026374026,NaN
5.781438961,1.021335065,NaN
5.797381818,1.024602597,NaN
5.70212987,1.025890909,NaN
5.546233766,1.025714286,NaN
5.89145974,1.025449351,NaN
5.858124675,0.9300987013,NaN
5.825111688,0.8841818182,NaN
5.727241558,0.8847844156,NaN
5.693584416,0.8842233766,NaN
5.913683117,0.8825506494,NaN
5.864124675,1.074758442,NaN
5.754296104,1.017714286,NaN
5.622202597,1.018581818,NaN
5.542649351,1.019802597,NaN
6.026893506,1.019179221,NaN
5.929475325,1.015371429,NaN
5.831563636,1.013475325,NaN
5.734992208,1.007038961,NaN
5.637241558,1.009371429,NaN
5.837090909,1.007511688,NaN
5.952836364,1.012207792,NaN
5.856051948,1.010077922,NaN
5.75947013,1.011885714,NaN
5.661838961,1.011220779,NaN
5.643298701,1.010987013,NaN
5.979568831,1.012098701,NaN
5.881174026,1.012592208,NaN
5.785516883,1.013709091,NaN
5.68985974,1.013277922,NaN
5.656041558,1.011745455,NaN
5.897963636,1.012405195,NaN
5.742519481,1.010296104,NaN
5.691672727,1.011766234,NaN
5.650446753,1.010207792,NaN
5.718524675,1.012415584,NaN
5.818368831,1.010384416,NaN
5.90065974,1.011085714,NaN
5.803433766,1.012898701,NaN
5.708057143,1.01294026,NaN
5.737044156,1.013937662,NaN
5.891906494,1.015106494,NaN
5.922077922,1.014561039,NaN
5.82625974,1.015179221,NaN
5.729475325,1.014846753,NaN
5.758987013,1.015480519,NaN
5.698394805,1.015787013,NaN
5.95187013,1.013927273,NaN
5.853314286,1.00972987,NaN
5.755724675,1.005345455,NaN
5.785677922,1.001303896,NaN
5.637038961,1.001096104,NaN
5.961314286,1.001054545,NaN
5.715345455,1.000955844,NaN
5.681605195,1.000166234,NaN
5.73147013,1.001127273,NaN
5.813579221,1.000774026,NaN
5.785355844,1.000202597,NaN
5.8728,1.000405195,NaN
5.774083117,1.000212987,NaN
5.679433766,0.9992675325,NaN
5.839948052,1.000233766,NaN
5.860067532,0.9966857143,NaN
5.899412987,0.9959116883,NaN
5.804238961,0.9968467532,NaN
5.70812987,0.9956727273,NaN
5.738405195,0.9955168831,NaN
5.779148052,0.9952883117,NaN
5.928290909,0.9974753247,NaN
5.831303896,0.9968311688,NaN
5.733553247,0.9945350649,NaN
5.699574026,0.9950701299,NaN
5.783636364,0.9971636364,NaN
5.913875325,0.9978181818,NaN
5.771714286,0.9965142857,NaN
5.662602597,0.9949090909,NaN
5.625241558,0.994425974,NaN
5.819075325,0.9978909091,NaN
5.944503896,0.9970025974,NaN
5.847838961,0.9961662338,NaN
5.751012987,0.9947220779,NaN
5.641366234,0.9966181818,NaN
5.777423377,0.9955220779,NaN
5.907080519,0.9967272727,NaN
5.872135065,0.9956311688,NaN
5.775714286,0.9957246753,NaN
5.677802597,0.9961922078,NaN
5.747812987,0.9927948052,NaN
5.815490909,0.9919792208,NaN
5.89745974,0.9901194805,NaN
5.801563636,0.9914857143,NaN
5.705542857,0.9899064935,NaN
5.717298701,0.9904051948,NaN
5.771449351,0.9900519481,NaN
5.854685714,0.9914545455,NaN
5.712950649,0.9906337662,NaN
5.599418182,0.9911636364,NaN
5.526477922,0.990374026,NaN
5.885231169,0.9894441558,NaN
5.915023377,0.9912623377,NaN
5.817454545,0.9900727273,NaN
5.720187013,0.9896779221,NaN
5.622649351,0.9897142857,NaN
5.907849351,0.9923636364,NaN
5.936472727,0.9890337662,NaN
5.838924675,0.9879792208,NaN
5.743537662,0.9872623377,NaN
5.646150649,0.9877350649,NaN
5.855283117,0.9889558442,NaN
5.964,0.9913402597,NaN
5.867387013,0.9893090909,NaN
5.770763636,0.9887948052,NaN
5.675994805,0.9876935065,NaN
5.674987013,0.9892779221,NaN
5.827812987,0.9885246753,NaN
5.876649351,0.9879532468,NaN
5.744737662,0.9871792208,NaN
5.66012987,0.9856,NaN
5.703449351,0.9847428571,NaN
5.9872,0.9843168831,NaN
5.888202597,0.9841922078,NaN
5.783303896,0.9846649351,NaN
5.583994805,0.9853038961,NaN
5.487111688,0.9835428571,NaN
5.623714286,0.9839480519,NaN
5.794883117,0.9842597403,NaN
5.697293506,0.9834077922,NaN
5.807449351,0.9830805195,NaN
5.694337662,0.9826493506,NaN
5.714488312,0.9808623377,NaN
5.808374026,0.9792363636,NaN
5.900005195,0.9790441558,NaN
5.801771429,0.9782441558,NaN
5.702732468,0.9791168831,NaN
5.732202597,0.977574026,NaN
5.825605195,0.9679792208,NaN
5.913028571,0.862961039,NaN
5.7748,0.8786857143,NaN
5.632431169,0.8774493506,NaN
5.77185974,0.8787168831,NaN
5.800846753,0.9069246753,NaN
5.800524675,0.922774026,NaN
5.794124675,0.949574026,NaN
5.697781818,1.036202597,NaN
5.789012987,1.023449351,NaN
5.818,1.040441558,NaN
5.843724675,1.042348052,NaN
5.80921039,1.040997403,NaN
5.711496104,1.036696104,NaN
5.802503896,1.027033766,NaN
5.767719481,1.042379221,NaN
5.859854545,1.043018182,NaN
5.826238961,1.041350649,NaN
5.730742857,1.041397403,NaN
5.757797403,1.041381818,NaN
5.782919481,1.040831169,NaN
5.780987013,1.039615584,NaN
5.835116883,1.03694026,NaN
5.623812987,1.037397403,NaN
5.851849351,1.037018182,NaN
5.793064935,1.03718961,NaN
5.843953247,1.037693506,NaN
5.807558442,1.037018182,NaN
5.709968831,1.032971429,NaN
5.721485714,1.032337662,NaN
5.830748052,1.030555844,NaN
5.858446753,1.028685714,NaN
5.824467532,1.03187013,NaN
5.728166234,1.031844156,NaN
5.575018182,1.028987013,NaN
5.785335065,1.030483117,NaN
5.760374026,1.031968831,NaN
5.841054545,1.03001039,NaN
5.744753247,1.028872727,NaN
5.647085714,1.026103896,NaN
5.799428571,1.026467532,NaN
5.828212987,1.030228571,NaN
5.758805195,1.031168831,NaN
5.57505974,1.030638961,NaN
5.513745455,1.037890909,NaN
5.902451948,1.040031169,NaN
5.929387013,1.05705974,NaN
5.831153247,1.06347013,NaN
5.734851948,1.061044156,NaN
5.639516883,1.056316883,NaN
5.858207792,1.052945455,NaN
5.885584416,1.047023377,NaN
5.851797403,1.049475325,NaN
5.754690909,1.049085714,NaN
5.657262338,1.048805195,NaN
5.754327273,1.054072727,NaN
5.840462338,1.053948052,NaN
5.869127273,1.05412987,NaN
5.772503896,1.053506494,NaN
5.676244156,1.052322078,NaN
5.765558442,1.052077922,NaN
5.857735065,1.050607792,NaN
5.783012987,1.050779221,NaN
5.736244156,1.050306494,NaN
5.543184416,1.049683117,NaN
5.638036364,1.04894026,NaN
5.972758442,1.051324675,NaN
5.876535065,1.048732468,NaN
5.779106494,1.04865974,NaN
5.683007792,1.051553247,NaN
5.576872727,1.048602597,NaN
5.786555844,1.04734026,NaN
5.901376623,1.05,NaN
5.805075325,1.051012987,NaN
5.70945974,1.049496104,NaN
5.613922078,1.048602597,NaN
5.833215584,1.047023377,NaN
5.927605195,1.049958442,NaN
5.831625974,1.049475325,NaN
5.733231169,1.046098701,NaN
5.637735065,1.045667532,NaN
5.669444156,1.045433766,NaN
5.876836364,1.047142857,NaN
5.698103896,1.047277922,NaN
5.641096104,1.048083117,NaN
5.615049351,1.044914286,NaN
5.787018182,1.045937662,NaN
5.941984416,1.044815584,NaN
5.847392208,1.044955844,NaN
5.748051948,0.9533350649,NaN
5.65014026,0.9257766234,NaN
5.656441558,0.9251428571,NaN
5.886587013,0.9007896104,NaN
5.870161039,0.9004883117,NaN
5.772571429,1.085677922,NaN
5.675948052,1.040914286,NaN
5.706467532,1.03881039,NaN
5.868431169,1.039823377,NaN
5.89918961,1.041568831,NaN
5.802888312,1.039797403,NaN
5.705298701,1.040602597,NaN
5.732675325,1.040815584,NaN
5.81238961,1.040145455,NaN
5.772774026,1.040176623,NaN
5.754254545,1.039023377,NaN
5.706628571,1.039345455,NaN
5.545428571,1.040119481,NaN
5.823584416,1.039241558,NaN
5.91598961,1.036903896,NaN
5.818722078,1.038971429,NaN
5.720488312,1.039283117,NaN
5.622135065,1.038732468,NaN
5.732244156,1.037475325,NaN
5.938051948,1.040581818,NaN
5.842555844,1.040083117,NaN
5.74705974,1.034919481,NaN
5.650436364,1.033054545,NaN
5.806685714,1.035298701,NaN
5.743516883,1.033594805,NaN
5.872187013,1.032535065,NaN
5.775563636,1.032857143,NaN
5.678498701,1.033454545,NaN
5.655309091,1.03278961,NaN
5.863553247,1.032306494,NaN
5.718155844,1.033984416,NaN
5.649350649,1.032467532,NaN
5.659184416,1.034851948,NaN
5.704072727,1.029781818,NaN
5.864306494,1.029246753,NaN
5.892005195,1.029641558,NaN
5.793932468,1.029277922,NaN
5.697792208,1.031064935,NaN
5.546254545,1.030062338,NaN
5.781412987,1.028503896,NaN
5.915838961,1.027438961,NaN
5.820825974,1.028254545,NaN
5.723075325,1.026238961,NaN
5.625807792,1.027044156,NaN
5.844379221,1.027781818,NaN
5.941927273,1.026561039,NaN
5.846592208,1.025454545,NaN
5.7516,1.028202597,NaN
5.6556,1.027890909,NaN
5.800202597,1.027345455,NaN
5.844488312,1.02532987,NaN
5.791667532,1.025397403,NaN
5.70841039,1.024716883,NaN
5.569272727,1.02494026,NaN
5.42425974,1.024649351,NaN
5.908784416,1.022041558,NaN
5.875449351,1.022857143,NaN
5.779148052,1.024322078,NaN
5.682363636,1.021662338,NaN
5.733168831,1.022405195,NaN
5.935516883,1.021719481,NaN
5.839516883,1.022212987,NaN
5.744825974,1.020867532,NaN
5.648685714,1.020872727,NaN
5.807251948,1.021064935,NaN
5.903932468,1.021012987,NaN
5.810841558,1.020415584,NaN
5.715854545,1.019542857,NaN
5.586415584,1.020171429,NaN
5.732046753,1.019142857,NaN
5.935620779,1.017854545,NaN
5.842218182,1.021818182,NaN
5.745194805,1.020633766,NaN
5.650202597,1.018249351,NaN
5.555309091,1.019231169,NaN
5.792519481,1.019911688,NaN
5.909594805,1.019948052,NaN
5.813958442,1.018561039,NaN
5.719548052,1.019293506,NaN
5.624716883,1.018187013,NaN
5.757251948,1.017423377,NaN
5.943412987,1.016244156,NaN
5.848561039,1.016420779,NaN
5.754857143,1.015812987,NaN
5.663018182,1.017574026,NaN
5.678316883,1.018415584,NaN
5.92385974,1.018176623,NaN
5.832550649,1.016727273,NaN
5.803080519,1.015594805,NaN
5.71305974,1.014955844,NaN
5.621490909,1.015490909,NaN
5.908784416,1.016566234,NaN
5.88,1.015246753,NaN
5.837122078,1.014472727,NaN
5.649028571,1.013771429,NaN
5.63958961,1.014041558,NaN
5.525937662,1.014846753,NaN
5.680612987,1.013745455,NaN
5.941657143,1.010301299,NaN
5.848888312,1.010680519,NaN
5.75601039,1.010374026,NaN
5.663854545,1.010020779,NaN
5.570612987,1.010363636,NaN
5.989194805,1.009246753,NaN
5.896909091,1.011361039,NaN
5.806607792,1.008997403,NaN
5.715106494,1.007174026,NaN
5.624602597,1.006166234,NaN
5.691288312,1.001672727,NaN
5.952992208,1.000924675,NaN
5.861007792,1.001454545,NaN
5.769215584,0.9992935065,NaN
5.678228571,0.999625974,NaN
5.586758442,1.003974026,NaN
5.992415584,1.006327273,NaN
5.86438961,1.002374026,NaN
5.875662338,1.002166234,NaN
5.811433766,1.001823377,NaN
5.605454545,0.9996883117,NaN
5.517724675,1.001506494,NaN
5.641350649,1.001407792,NaN
5.911890909,1.001662338,NaN
5.866135065,1.000119481,NaN
5.839787013,0.9997194805,NaN
5.747631169,0.9994493506,NaN
5.718,1.001122078,NaN
5.752451948,1.002098701,NaN
5.845350649,1.001501299,NaN
5.812701299,1.000628571,NaN
5.782306494,1.001132468,NaN
5.647184416,0.9994077922,NaN
5.658015584,0.9981714286,NaN
5.879080519,0.9976675325,NaN
5.850093506,0.9973350649,NaN
5.819376623,0.997761039,NaN
5.725974026,0.9975636364,NaN
5.695335065,0.998238961,NaN
5.758057143,0.9971064935,NaN
5.620451948,0.9974545455,NaN
5.785075325,0.9977454545,NaN
5.856696104,0.9965194805,NaN
5.765548052,0.9963844156,NaN
5.735272727,0.9959844156,NaN
5.82787013,0.9963272727,NaN
5.735433766,0.9954857143,NaN
5.893620779,0.9958233766,NaN
5.802862338,0.9972623377,NaN
5.772992208,0.9955428571,NaN
5.866716883,0.9959116883,NaN
5.773397403,0.9958441558,NaN
5.665823377,0.9957038961,NaN
5.839906494,0.9939428571,NaN
5.748597403,0.9977142857,NaN
5.715101299,0.9980519481,NaN
5.816716883,0.9963688312,NaN
5.725085714,0.9961974026,NaN
5.880488312,0.9963480519,NaN
5.78772987,0.9950805195,NaN
5.758903896,0.9950805195,NaN
5.711075325,0.9934701299,NaN
5.627215584,0.9923844156,NaN
5.4884,0.9916,NaN
5.922280519,0.9918441558,NaN
5.827911688,0.9923532468,NaN
5.797153247,0.9921818182,NaN
5.767038961,0.9924103896,NaN
5.674763636,0.9907376623,NaN
5.834072727,0.9919532468,NaN
5.871231169,0.9902077922,NaN
5.841922078,0.9886961039,NaN
5.811205195,0.9886285714,NaN
5.720306494,0.9884727273,NaN
5.581168831,0.9896571429,NaN
5.912425974,0.9880727273,NaN
5.819184416,0.9873454545,NaN
5.853085714,0.9876675325,NaN
5.760768831,0.9876779221,NaN
5.668976623,0.9867324675,NaN
5.738779221,0.986612987,NaN
5.858872727,0.9867324675,NaN
5.714301299,0.9864,NaN
5.675007792,0.9869038961,NaN
5.589174026,0.9886545455,NaN
5.675454545,0.9843168831,NaN
5.827116883,0.9712935065,NaN
5.918576623,0.9578597403,NaN
5.824519481,0.9677298701,NaN
5.732083117,0.9374753247,NaN
5.639968831,0.9341766234,NaN
5.56745974,0.9331480519,NaN
5.963496104,0.9659896104,NaN
5.870919481,0.9620311688,NaN
5.77961039,0.9632207792,NaN
5.688794805,0.9665714286,NaN
5.595714286,0.9684051948,NaN
5.949012987,0.9677714286,NaN
5.920207792,0.9630285714,NaN
5.82761039,0.9614805195,NaN
5.734690909,0.9618753247,NaN
