Exhaustivo,Aleatorio,Evolutivo
6.189812987,NaN,4.961309091
6.189709091,NaN,4.961532468
6.189698701,NaN,4.961324675
6.189184416,NaN,4.960732468
6.091787013,NaN,4.960545455
6.187298701,NaN,4.960846753
6.188192208,NaN,4.959688312
6.188711688,NaN,4.959085714
6.189594805,NaN,4.959225974
6.190041558,NaN,4.960254545
6.189262338,NaN,4.960119481
6.190083117,NaN,4.959948052
6.189174026,NaN,4.959792208
6.189485714,NaN,4.959672727
6.189376623,NaN,4.959864935
6.189148052,NaN,4.959568831
6.189698701,NaN,4.959537662
6.189709091,NaN,4.959651948
6.190036364,NaN,4.958935065
6.190316883,NaN,4.959116883
6.190020779,NaN,4.959257143
6.189371429,NaN,4.95947013
6.189158442,NaN,4.95918961
6.189709091,NaN,4.959277922
6.1892,NaN,4.958701299
6.18974026,NaN,4.95947013
6.189246753,NaN,4.958987013
6.188966234,NaN,4.959631169
6.189641558,NaN,4.952072727
6.18961039,NaN,4.951802597
6.189075325,NaN,4.951127273
6.189792208,NaN,4.951948052
6.1892,NaN,4.951449351
6.189438961,NaN,4.951683117
6.188820779,NaN,4.951922078
6.189802597,NaN,4.951932468
6.189038961,NaN,4.951288312
6.189267532,NaN,4.951127273
6.189490909,NaN,4.95158961
6.188628571,NaN,4.950675325
6.189267532,NaN,4.950607792
6.189761039,NaN,4.950654545
6.189179221,NaN,4.950924675
6.189127273,NaN,4.951148052
6.188997403,NaN,4.951038961
6.18918961,NaN,4.9512
6.18945974,NaN,4.950394805
6.189262338,NaN,4.950706494
6.189277922,NaN,4.950223377
6.189225974,NaN,4.950883117
6.18932987,NaN,4.950737662
6.18974026,NaN,4.950597403
6.189215584,NaN,4.950218182
6.188805195,NaN,4.950758442
6.189438961,NaN,4.950218182
6.189246753,NaN,4.950114286
6.18945974,NaN,4.950457143
6.188784416,NaN,4.950649351
6.188441558,NaN,4.95065974
6.188649351,NaN,4.943994805
6.188727273,NaN,4.942872727
6.188727273,NaN,4.94014026
6.188545455,NaN,4.94027013
6.188374026,NaN,4.941568831
6.188618182,NaN,4.943662338
6.188607792,NaN,4.93998961
6.188748052,NaN,4.941548052
6.188285714,NaN,4.94054026
6.188083117,NaN,4.941490909
6.188337662,NaN,4.941231169
6.187927273,NaN,4.936535065
6.188322078,NaN,4.936857143
6.188057143,NaN,4.934945455
6.188233766,NaN,4.936062338
6.188716883,NaN,4.935527273
6.188737662,NaN,4.936233766
6.188836364,NaN,4.934820779
6.188561039,NaN,4.935548052
6.188571429,NaN,4.935646753
6.188519481,NaN,4.935896104
6.187979221,NaN,4.934197403
6.187797403,NaN,4.935116883
6.188815584,NaN,4.934571429
6.187890909,NaN,4.935272727
6.188503896,NaN,4.934898701
6.188311688,NaN,4.934950649
6.188633766,NaN,4.934618182
6.188945455,NaN,4.935381818
6.187657143,NaN,4.934909091
6.188581818,NaN,4.934436364
6.188815584,NaN,4.933516883
6.188602597,NaN,4.933693506
6.187937662,NaN,4.933823377
6.188493506,NaN,4.933641558
6.188742857,NaN,4.933802597
6.188545455,NaN,4.933418182
6.186327273,NaN,4.9332
6.186581818,NaN,4.933106494
6.18641039,NaN,4.93305974
6.187012987,NaN,4.933220779
6.187345455,NaN,4.93321039
6.186218182,NaN,4.934098701
6.18745974,NaN,4.933272727
6.185875325,NaN,4.93278961
6.187236364,NaN,4.930649351
6.186493506,NaN,4.931568831
6.186732468,NaN,4.931823377
6.072519481,NaN,4.931220779
6.071231169,NaN,4.931241558
6.070857143,NaN,4.931922078
6.071028571,NaN,4.932862338
6.046368831,NaN,4.932966234
6.236327273,NaN,4.932441558
6.184945455,NaN,4.931885714
6.185018182,NaN,4.932592208
6.186405195,NaN,4.932566234
6.186285714,NaN,4.93241039
6.185932468,NaN,4.93225974
6.186888312,NaN,4.931906494
6.187049351,NaN,4.931111688
6.187412987,NaN,4.93134026
6.187335065,NaN,4.931298701
6.18705974,NaN,4.931454545
6.186888312,NaN,4.929906494
6.186877922,NaN,4.929142857
6.187553247,NaN,4.929890909
6.187444156,NaN,4.929890909
6.187101299,NaN,4.930384416
6.186919481,NaN,4.929901299
6.186779221,NaN,4.928301299
6.187464935,NaN,4.929953247
6.186488312,NaN,4.930415584
6.187766234,NaN,4.92958961
6.187277922,NaN,4.92945974
6.186701299,NaN,4.929771429
6.186592208,NaN,4.929750649
6.186083117,NaN,4.928945455
6.185948052,NaN,4.929220779
6.186774026,NaN,4.930015584
6.186794805,NaN,4.92961039
6.186280519,NaN,4.929449351
6.187101299,NaN,4.92801039
6.186067532,NaN,4.929215584
6.186503896,NaN,4.929963636
6.186254545,NaN,4.929963636
6.185854545,NaN,4.928607792
6.186716883,NaN,4.929371429
6.187745455,NaN,4.929319481
6.186296104,NaN,4.929963636
6.186649351,NaN,4.929662338
6.186587013,NaN,4.92918961
6.186275325,NaN,4.925677922
6.186083117,NaN,4.919355844
6.18692987,NaN,4.921277922
6.185979221,NaN,4.91814026
6.186275325,NaN,4.919080519
6.185792208,NaN,4.918924675
6.186181818,NaN,4.924472727
6.186415584,NaN,4.924805195
6.186264935,NaN,4.924290909
6.185942857,NaN,4.924441558
6.186327273,NaN,4.925277922
6.186431169,NaN,4.924623377
6.186436364,NaN,4.923516883
6.186005195,NaN,4.922602597
6.186379221,NaN,4.923709091
6.185833766,NaN,4.923314286
6.185953247,NaN,4.923662338
6.186467532,NaN,4.923953247
6.186488312,NaN,4.923750649
6.185672727,NaN,4.922612987
6.186649351,NaN,4.922935065
6.186327273,NaN,4.922909091
6.185698701,NaN,4.923631169
6.186316883,NaN,4.923168831
6.187350649,NaN,4.923179221
6.186602597,NaN,4.923319481
6.185844156,NaN,4.923812987
6.186280519,NaN,4.922815584
6.186488312,NaN,4.922732468
6.185922078,NaN,4.921033766
6.186509091,NaN,4.921106494
6.186368831,NaN,4.922171429
6.186358442,NaN,4.922171429
6.18641039,NaN,4.922093506
6.185838961,NaN,4.919251948
6.186680519,NaN,4.919755844
6.186176623,NaN,4.92054026
6.186306494,NaN,4.92038961
6.185288312,NaN,4.919854545
6.185766234,NaN,4.918696104
6.076384416,NaN,4.919464935
6.087225974,NaN,4.920441558
6.086862338,NaN,4.919625974
6.087054545,NaN,4.919636364
6.086519481,NaN,4.919605195
6.0864,NaN,4.919283117
6.087968831,NaN,4.830446753
6.087184416,NaN,4.803818182
6.08654026,NaN,4.803174026
6.086218182,NaN,4.786088312
6.086955844,NaN,4.987828571
6.086981818,NaN,4.883262338
6.086701299,NaN,4.917402597
6.086348052,NaN,4.918363636
6.086358442,NaN,4.917148052
6.087677922,NaN,4.91718961
6.086841558,NaN,4.918114286
6.086706494,NaN,4.917797403
6.086415584,NaN,4.918041558
6.086680519,NaN,4.919319481
6.086477922,NaN,4.918638961
6.08627013,NaN,4.919646753
6.086696104,NaN,4.919111688
6.085527273,NaN,4.917942857
6.086638961,NaN,4.919615584
6.085625974,NaN,4.918046753
6.086093506,NaN,4.917007792
6.085137662,NaN,4.917812987
6.178223377,NaN,4.917038961
6.178955844,NaN,4.917423377
6.183677922,NaN,4.916696104
6.183018182,NaN,4.917220779
6.183407792,NaN,4.916031169
6.183246753,NaN,4.916212987
6.184031169,NaN,4.915096104
6.183506494,NaN,4.917355844
6.183849351,NaN,4.916275325
6.183667532,NaN,4.916498701
6.18401039,NaN,4.917085714
6.185023377,NaN,4.915090909
6.185454545,NaN,4.915594805
6.185309091,NaN,4.915605195
6.185833766,NaN,4.91625974
6.185501299,NaN,4.914935065
6.185116883,NaN,4.915641558
6.185262338,NaN,4.916451948
6.185371429,NaN,4.915875325
6.185662338,NaN,4.915688312
6.185205195,NaN,4.914561039
6.184566234,NaN,4.914342857
6.184316883,NaN,4.915688312
6.185896104,NaN,4.915594805
6.184337662,NaN,4.914893506
6.185163636,NaN,4.915376623
6.185412987,NaN,4.915335065
6.185724675,NaN,4.914893506
6.185090909,NaN,4.915044156
6.184296104,NaN,4.914290909
6.185101299,NaN,4.913574026
6.185755844,NaN,4.913766234
6.185464935,NaN,4.914249351
6.185444156,NaN,4.914249351
6.18481039,NaN,4.913111688
6.185392208,NaN,4.912961039
6.185241558,NaN,4.912348052
6.184264935,NaN,4.90958961
6.18507013,NaN,4.90958961
6.185412987,NaN,4.909750649
6.185625974,NaN,4.909267532
6.183823377,NaN,4.909511688
6.184612987,NaN,4.902067532
6.185262338,NaN,4.902223377
6.183262338,NaN,4.90305974
6.182898701,NaN,4.903049351
6.185080519,NaN,4.903028571
6.184306494,NaN,4.902716883
6.186249351,NaN,4.89854026
6.184794805,NaN,4.8968
6.185267532,NaN,4.887880519
6.185371429,NaN,4.891766234
6.184587013,NaN,4.891044156
6.183828571,NaN,4.897387013
6.184737662,NaN,4.898067532
6.184425974,NaN,4.900124675
6.184737662,NaN,4.899818182
6.184566234,NaN,4.900322078
6.184031169,NaN,4.899574026
6.184898701,NaN,4.900041558
6.184675325,NaN,4.89972987
6.184374026,NaN,4.900535065
6.184706494,NaN,4.899298701
6.184690909,NaN,4.902280519
6.184696104,NaN,4.902950649
6.184774026,NaN,4.903096104
6.184903896,NaN,4.901485714
6.184368831,NaN,4.902509091
6.183880519,NaN,4.90041039
6.184955844,NaN,4.900451948
6.183205195,NaN,4.900535065
6.183490909,NaN,4.900545455
6.183246753,NaN,4.900197403
6.182711688,NaN,4.899698701
6.182903896,NaN,4.899267532
6.183257143,NaN,4.899927273
6.184363636,NaN,4.897579221
6.184192208,NaN,4.899075325
6.184114286,NaN,4.899407792
6.184903896,NaN,4.9
6.183568831,NaN,4.899527273
6.184576623,NaN,4.899537662
6.184805195,NaN,4.898945455
6.184685714,NaN,4.899537662
6.184701299,NaN,4.899376623
6.184909091,NaN,4.898784416
6.184036364,NaN,4.898581818
6.184784416,NaN,4.899205195
6.183916883,NaN,4.898774026
6.183932468,NaN,4.899823377
6.184706494,NaN,4.899641558
6.184618182,NaN,4.899844156
6.184031169,NaN,4.899241558
6.184249351,NaN,4.900197403
6.184472727,NaN,4.899366234
6.185241558,NaN,4.898576623
6.184649351,NaN,4.898197403
6.184981818,NaN,4.898628571
6.184176623,NaN,4.898628571
6.184124675,NaN,4.89865974
6.183755844,NaN,4.898716883
6.183781818,NaN,4.897994805
6.184233766,NaN,4.897833766
6.18387013,NaN,4.898462338
6.18372987,NaN,4.898005195
6.184114286,NaN,4.898124675
6.184171429,NaN,4.897735065
6.184296104,NaN,4.89705974
6.183324675,NaN,4.898025974
6.184051948,NaN,4.898358442
6.1732,NaN,4.89785974
6.043168831,NaN,4.897735065
6.043527273,NaN,4.897792208
6.044467532,NaN,4.8976
6.043828571,NaN,4.89692987
6.226633766,NaN,4.896955844
6.182831169,NaN,4.896150649
6.183012987,NaN,4.896462338
6.182696104,NaN,4.896846753
6.183335065,NaN,4.897116883
6.183012987,NaN,4.897106494
6.183350649,NaN,4.896031169
6.182732468,NaN,4.896451948
6.183116883,NaN,4.897127273
6.183844156,NaN,4.896758442
6.183833766,NaN,4.897127273
6.182561039,NaN,4.895828571
6.182732468,NaN,4.896628571
6.1836,NaN,4.892368831
6.184072727,NaN,4.888280519
6.182794805,NaN,4.888903896
6.183480519,NaN,4.888301299
6.183641558,NaN,4.888322078
6.182836364,NaN,4.886898701
6.184218182,NaN,4.893828571
6.182114286,NaN,4.894535065
6.182763636,NaN,4.895018182
6.182509091,NaN,4.894664935
6.181480519,NaN,4.895236364
6.180664935,NaN,4.894332468
6.180618182,NaN,4.894675325
6.180836364,NaN,4.893548052
6.183142857,NaN,4.894223377
6.182820779,NaN,4.894244156
6.182197403,NaN,4.894212987
6.182176623,NaN,4.892903896
6.182451948,NaN,4.893916883
6.182571429,NaN,4.894192208
6.183038961,NaN,4.894997403
6.181937662,NaN,4.894161039
6.182218182,NaN,4.893537662
6.18214026,NaN,4.89358961
6.182841558,NaN,4.893366234
6.181625974,NaN,4.892581818
6.180576623,NaN,4.893542857
6.180976623,NaN,4.892280519
6.180436364,NaN,4.892046753
6.180597403,NaN,4.893012987
6.180955844,NaN,4.893277922
6.180649351,NaN,4.891444156
6.18107013,NaN,4.891220779
6.18118961,NaN,4.891532468
6.181563636,NaN,4.891111688
6.180768831,NaN,4.890935065
6.180737662,NaN,4.891038961
6.180758442,NaN,4.889064935
6.181724675,NaN,4.889594805
6.182690909,NaN,4.889262338
6.182794805,NaN,4.889283117
6.18278961,NaN,4.889605195
6.18267013,NaN,4.890088312
6.182581818,NaN,4.890415584
6.182005195,NaN,4.890296104
6.182228571,NaN,4.890519481
6.1824,NaN,4.890254545
6.181968831,NaN,4.889288312
6.18227013,NaN,4.888192208
6.182249351,NaN,4.888701299
6.182592208,NaN,4.887828571
6.182098701,NaN,4.887979221
6.182742857,NaN,4.887449351
6.181927273,NaN,4.887890909
6.181776623,NaN,4.88918961
6.182020779,NaN,4.887911688
6.182311688,NaN,4.889558442
6.070135065,NaN,4.889148052
6.082706494,NaN,4.888877922
6.083490909,NaN,4.888711688
6.083033766,NaN,4.88945974
6.083033766,NaN,4.887896104
6.083574026,NaN,4.888602597
6.083361039,NaN,4.887968831
6.083605195,NaN,4.887184416
6.083251948,NaN,4.886722078
6.082758442,NaN,5.101620779
6.083392208,NaN,NaN
6.083532468,NaN,NaN
6.083012987,NaN,NaN
6.082919481,NaN,NaN
6.082737662,NaN,NaN
6.082888312,NaN,NaN
6.082742857,NaN,NaN
6.08292987,NaN,NaN
6.082374026,NaN,NaN
6.082555844,NaN,NaN
6.082971429,NaN,NaN
6.083475325,NaN,NaN
6.082716883,NaN,NaN
6.083023377,NaN,NaN
6.083231169,NaN,NaN
6.0832,NaN,NaN
6.083225974,NaN,NaN
6.083023377,NaN,NaN
6.082420779,NaN,NaN
6.082753247,NaN,NaN
6.082696104,NaN,NaN
6.082945455,NaN,NaN
6.082290909,NaN,NaN
6.082192208,NaN,NaN
6.08212987,NaN,NaN
6.082285714,NaN,NaN
6.082171429,NaN,NaN
6.082815584,NaN,NaN
6.081953247,NaN,NaN
6.082176623,NaN,NaN
6.082654545,NaN,NaN
6.082514286,NaN,NaN
6.082519481,NaN,NaN
6.081755844,NaN,NaN
6.082431169,NaN,NaN
6.08187013,NaN,NaN
6.081657143,NaN,NaN
6.082202597,NaN,NaN
6.081709091,NaN,NaN
6.082374026,NaN,NaN
6.081849351,NaN,NaN
6.082,NaN,NaN
6.082332468,NaN,NaN
6.082353247,NaN,NaN
6.08174026,NaN,NaN
6.081257143,NaN,NaN
6.081267532,NaN,NaN
6.082280519,NaN,NaN
6.08158961,NaN,NaN
6.081397403,NaN,NaN
6.080851948,NaN,NaN
6.080472727,NaN,NaN
6.081438961,NaN,NaN
6.081771429,NaN,NaN
6.081802597,NaN,NaN
6.080966234,NaN,NaN
6.081761039,NaN,NaN
6.081319481,NaN,NaN
6.080955844,NaN,NaN
6.080633766,NaN,NaN
6.081579221,NaN,NaN
6.081090909,NaN,NaN
6.081246753,NaN,NaN
6.080649351,NaN,NaN
6.080805195,NaN,NaN
6.080779221,NaN,NaN
6.080623377,NaN,NaN
6.080685714,NaN,NaN
6.08025974,NaN,NaN
6.080394805,NaN,NaN
6.080841558,NaN,NaN
6.080472727,NaN,NaN
6.080633766,NaN,NaN
6.080046753,NaN,NaN
6.080353247,NaN,NaN
6.080472727,NaN,NaN
6.080457143,NaN,NaN
6.080654545,NaN,NaN
6.0796,NaN,NaN
6.080363636,NaN,NaN
6.080150649,NaN,NaN
6.080145455,NaN,NaN
6.079849351,NaN,NaN
6.080119481,NaN,NaN
6.080301299,NaN,NaN
6.080124675,NaN,NaN
6.080280519,NaN,NaN
6.080062338,NaN,NaN
