Exhaustivo,Aleatorio,Evolutivo
0.9961038961,0.9961038961,NaN
1.000192208,1.000192208,NaN
0.9926753247,0.9926753247,NaN
0.9935896104,0.9935896104,NaN
0.9987480519,0.9987480519,NaN
0.9932519481,0.9932519481,NaN
0.9939792208,0.9939792208,NaN
0.990987013,0.990987013,NaN
0.9910025974,0.9910025974,NaN
0.9882025974,0.9882025974,NaN
0.9895948052,0.9895948052,NaN
0.9888,0.9888,NaN
0.9880207792,0.9880207792,NaN
0.9894493506,0.9894493506,NaN
0.9739272727,0.9739272727,NaN
0.9637194805,0.9637194805,NaN
0.9452,0.9452,NaN
0.9451896104,0.9451896104,NaN
0.9509714286,0.9509714286,NaN
0.9496675325,0.9496675325,NaN
0.951387013,0.951387013,NaN
0.9517402597,0.9517402597,NaN
0.9538233766,0.9538233766,NaN
0.9524779221,0.9524779221,NaN
0.9522597403,0.9522597403,NaN
0.9389038961,0.9389038961,NaN
0.9462805195,0.9462805195,NaN
0.9391168831,0.9391168831,NaN
0.9190649351,0.9190649351,NaN
0.909225974,0.909225974,NaN
0.9035012987,0.9035012987,NaN
0.8974077922,0.8974077922,NaN
0.8633714286,0.8633714286,NaN
0.8719844156,0.8719844156,NaN
0.9003116883,0.9003116883,NaN
0.9006701299,0.9006701299,NaN
0.9039324675,0.9039324675,NaN
0.9102857143,0.9102857143,NaN
0.9116831169,0.9116831169,NaN
0.9107324675,0.9107324675,NaN
0.9126025974,0.9126025974,NaN
0.9111896104,0.9111896104,NaN
0.9100103896,0.9100103896,NaN
0.9152519481,0.9152519481,NaN
0.9145298701,0.9145298701,NaN
0.9133922078,0.9133922078,NaN
0.9144467532,0.9144467532,NaN
0.9145714286,0.9145714286,NaN
0.9128623377,0.9128623377,NaN
0.912587013,0.912587013,NaN
0.9110857143,0.9110857143,NaN
0.9109662338,0.9109662338,NaN
0.9101246753,0.9101246753,NaN
0.9155584416,0.9155584416,NaN
0.9160831169,0.9160831169,NaN
0.915412987,0.915412987,NaN
0.9136571429,0.9136571429,NaN
0.9133974026,0.9133974026,NaN
0.9121454545,0.9121454545,NaN
0.9134701299,0.9134701299,NaN
0.9123064935,0.9123064935,NaN
0.9112155844,0.9112155844,NaN
0.9105246753,0.9105246753,NaN
0.9031636364,0.9031636364,NaN
0.9079532468,0.9079532468,NaN
0.9014025974,0.9014025974,NaN
0.8963636364,0.8963636364,NaN
0.8928935065,0.8928935065,NaN
0.8933194805,0.8933194805,NaN
0.8938545455,0.8938545455,NaN
0.8933454545,0.8933454545,NaN
0.8885350649,0.8885350649,NaN
0.887012987,0.887012987,NaN
0.886587013,0.886587013,NaN
0.883838961,0.883838961,NaN
0.8819532468,0.8819532468,NaN
0.8819064935,0.8819064935,NaN
0.8857090909,0.8857090909,NaN
0.8826545455,0.8826545455,NaN
0.8938649351,0.8938649351,NaN
0.8951220779,0.8951220779,NaN
0.8939220779,0.8939220779,NaN
0.8909454545,0.8909454545,NaN
0.8887896104,0.8887896104,NaN
0.8883064935,0.8883064935,NaN
0.8862805195,0.8862805195,NaN
0.8904207792,0.8904207792,NaN
0.8864675325,0.8864675325,NaN
0.8856467532,0.8856467532,NaN
0.8855376623,0.8855376623,NaN
0.926774026,0.926774026,NaN
0.9236935065,0.9236935065,NaN
0.9234701299,0.9234701299,NaN
0.9201454545,0.9201454545,NaN
0.9127584416,0.9127584416,NaN
0.9056779221,0.9056779221,NaN
0.9039636364,0.9039636364,NaN
0.903438961,0.903438961,NaN
0.9010441558,0.9010441558,NaN
0.8839532468,0.8839532468,NaN
0.8942181818,0.8942181818,NaN
0.8913246753,0.8913246753,NaN
0.8897506494,0.8897506494,NaN
0.8817350649,0.8817350649,NaN
0.8699636364,0.8699636364,NaN
0.8523532468,0.8523532468,NaN
0.8353922078,0.8353922078,NaN
0.8704467532,0.8704467532,NaN
0.8859064935,0.8859064935,NaN
0.8804103896,0.8804103896,NaN
0.8783012987,0.8783012987,NaN
0.8532779221,0.8532779221,NaN
0.8637350649,0.8637350649,NaN
0.8585090909,0.8585090909,NaN
0.8524311688,0.8524311688,NaN
0.8290233766,0.8290233766,NaN
0.8425506494,0.8425506494,NaN
0.8227688312,0.8227688312,NaN
0.827012987,0.827012987,NaN
0.8172311688,0.8172311688,NaN
0.7545766234,0.7545766234,NaN
0.6854597403,0.6854597403,NaN
0.6886649351,0.6886649351,NaN
0.6675324675,0.6675324675,NaN
0.7284467532,0.7284467532,NaN
0.8023636364,0.8023636364,NaN
0.7875636364,0.7875636364,NaN
0.7805298701,0.7805298701,NaN
0.7741818182,0.7741818182,NaN
0.7734805195,0.7734805195,NaN
0.7430909091,0.7430909091,NaN
0.7493454545,0.7493454545,NaN
0.780587013,0.780587013,NaN
0.8326337662,0.8326337662,NaN
0.8496519481,0.8496519481,NaN
0.8395844156,0.8395844156,NaN
0.8187428571,0.8187428571,NaN
0.7943636364,0.7943636364,NaN
0.7890181818,0.7890181818,NaN
0.7561194805,0.7561194805,NaN
0.7505558442,0.7505558442,NaN
0.8318857143,0.8318857143,NaN
0.8276103896,0.8276103896,NaN
0.8026441558,0.8026441558,NaN
0.8029194805,0.8029194805,NaN
0.8007064935,0.8007064935,NaN
0.7964363636,0.7964363636,NaN
0.7781662338,0.7781662338,NaN
0.7761714286,0.7761714286,NaN
0.873387013,0.873387013,NaN
0.8630909091,0.8630909091,NaN
0.7836207792,0.7836207792,NaN
0.7656519481,0.7656519481,NaN
0.7613194805,0.7613194805,NaN
0.768,0.768,NaN
0.7647376623,0.7647376623,NaN
0.7645298701,0.7645298701,NaN
0.7826909091,0.7826909091,NaN
0.7606857143,0.7606857143,NaN
0.7693766234,0.7693766234,NaN
0.7467168831,0.7467168831,NaN
0.8121766234,0.8121766234,NaN
0.8154181818,0.8154181818,NaN
0.8160207792,0.8160207792,NaN
0.815012987,0.815012987,NaN
0.8144675325,0.8144675325,NaN
0.837412987,0.837412987,NaN
0.8729194805,0.8729194805,NaN
0.8361506494,0.8361506494,NaN
0.8369662338,0.8369662338,NaN
0.7707480519,0.7707480519,NaN
0.6974493506,0.6974493506,NaN
0.7098493506,0.7098493506,NaN
0.6964467532,0.6964467532,NaN
0.6970805195,0.6970805195,NaN
0.6856779221,0.6856779221,NaN
0.8881194805,0.8881194805,NaN
0.7674961039,0.7674961039,NaN
0.7994441558,0.7994441558,NaN
0.8014805195,0.8014805195,NaN
0.8178493506,0.8178493506,NaN
0.8145506494,0.8145506494,NaN
0.8143012987,0.8143012987,NaN
0.8223064935,0.8223064935,NaN
0.8281194805,0.8281194805,NaN
0.800987013,0.800987013,NaN
0.7988415584,0.7988415584,NaN
0.8006857143,0.8006857143,NaN
0.8196467532,0.8196467532,NaN
0.8013714286,0.8013714286,NaN
0.8025090909,0.8025090909,NaN
0.8015792208,0.8015792208,NaN
0.8068207792,0.8068207792,NaN
0.8068727273,0.8068727273,NaN
0.7800571429,0.7800571429,NaN
0.7774701299,0.7774701299,NaN
0.7745090909,0.7745090909,NaN
0.8272103896,0.8272103896,NaN
0.8425246753,0.8425246753,NaN
0.844374026,0.844374026,NaN
0.8372415584,0.8372415584,NaN
0.8935532468,0.8935532468,NaN
0.8971272727,0.8971272727,NaN
0.8956935065,0.8956935065,NaN
0.8974181818,0.8974181818,NaN
0.8964519481,0.8964519481,NaN
0.8957662338,0.8957662338,NaN
0.8951636364,0.8951636364,NaN
0.9059168831,0.9059168831,NaN
0.9041558442,0.9041558442,NaN
0.9056675325,0.9056675325,NaN
0.9023688312,0.9023688312,NaN
0.9037194805,0.9037194805,NaN
0.904825974,0.904825974,NaN
0.8993506494,0.8993506494,NaN
0.9062233766,0.9062233766,NaN
0.8905714286,0.8905714286,NaN
0.8644,0.8644,NaN
0.8632,0.8632,NaN
0.8604,0.8604,NaN
0.8201038961,0.8201038961,NaN
0.8198181818,0.8198181818,NaN
0.8176311688,0.8176311688,NaN
0.8036,0.8036,NaN
0.8030909091,0.8030909091,NaN
0.7802649351,0.7802649351,NaN
0.7802181818,0.7802181818,NaN
0.7824727273,0.7824727273,NaN
0.8445454545,0.8445454545,NaN
0.829574026,0.829574026,NaN
0.8296727273,0.8296727273,NaN
0.8291844156,0.8291844156,NaN
0.8287532468,0.8287532468,NaN
0.8220051948,0.8220051948,NaN
0.820425974,0.820425974,NaN
0.8187428571,0.8187428571,NaN
0.8470441558,0.8470441558,NaN
0.8454649351,0.8454649351,NaN
0.843361039,0.843361039,NaN
0.8561922078,0.8561922078,NaN
0.8729350649,0.8729350649,NaN
0.8768467532,0.8768467532,NaN
0.8847116883,0.8847116883,NaN
0.8837558442,0.8837558442,NaN
0.9075948052,0.9075948052,NaN
0.8818701299,0.8818701299,NaN
0.8804935065,0.8804935065,NaN
0.8800883117,0.8800883117,NaN
0.9358285714,0.9358285714,NaN
0.9378025974,0.9378025974,NaN
0.8913766234,0.8913766234,NaN
0.8896675325,0.8896675325,NaN
0.8898025974,0.8898025974,NaN
0.8874441558,0.8874441558,NaN
0.8845454545,0.8845454545,NaN
0.8821194805,0.8821194805,NaN
0.88,0.88,NaN
0.8856103896,0.8856103896,NaN
0.8885038961,0.8885038961,NaN
0.8862181818,0.8862181818,NaN
0.8890025974,0.8890025974,NaN
0.8776935065,0.8776935065,NaN
0.8446961039,0.8446961039,NaN
0.8340155844,0.8340155844,NaN
0.8230909091,0.8230909091,NaN
0.8385922078,0.8385922078,NaN
0.8407428571,0.8407428571,NaN
0.9248415584,0.9248415584,NaN
0.9188363636,0.9188363636,NaN
0.9156363636,0.9156363636,NaN
0.9179896104,0.9179896104,NaN
0.9415376623,0.9415376623,NaN
0.9522597403,0.9522597403,NaN
0.9534909091,0.9534909091,NaN
0.9495688312,0.9495688312,NaN
0.9704415584,0.9704415584,NaN
0.9758701299,0.9758701299,NaN
1.025548052,1.025548052,NaN
1.036436364,1.036436364,NaN
1.040763636,1.040763636,NaN
1.038888312,1.038888312,NaN
1.042633766,1.042633766,NaN
1.044924675,1.044924675,NaN
1.030436364,1.030436364,NaN
1.041412987,1.041412987,NaN
1.030093506,1.030093506,NaN
1.018062338,1.018062338,NaN
1.017844156,1.017844156,NaN
1.00652987,1.00652987,NaN
1.005828571,1.005828571,NaN
1.001475325,1.001475325,NaN
0.9779688312,0.9779688312,NaN
0.9615116883,0.9615116883,NaN
0.9597090909,0.9597090909,NaN
0.9627688312,0.9627688312,NaN
0.9579532468,0.9579532468,NaN
0.9906805195,0.9906805195,NaN
0.9903688312,0.9903688312,NaN
0.9932415584,0.9932415584,NaN
0.994638961,0.994638961,NaN
0.9961194805,0.9961194805,NaN
0.9982597403,0.9982597403,NaN
0.9958545455,0.9958545455,NaN
0.9958753247,0.9958753247,NaN
0.9910961039,0.9910961039,NaN
0.9921714286,0.9921714286,NaN
0.9939636364,0.9939636364,NaN
0.9916155844,0.9916155844,NaN
0.9946285714,0.9946285714,NaN
0.9938701299,0.9938701299,NaN
0.9917974026,0.9917974026,NaN
0.9882753247,0.9882753247,NaN
0.9878909091,0.9878909091,NaN
0.9868935065,0.9868935065,NaN
0.9813402597,0.9813402597,NaN
0.9742649351,0.9742649351,NaN
0.9659532468,0.9659532468,NaN
0.978587013,0.978587013,NaN
0.9832831169,0.9832831169,NaN
0.9870441558,0.9870441558,NaN
0.9707324675,0.9707324675,NaN
0.9975584416,0.9975584416,NaN
1.000976623,1.000976623,NaN
1.012441558,1.012441558,NaN
1.011475325,1.011475325,NaN
1.010992208,1.010992208,NaN
1.007974026,1.007974026,NaN
1.008285714,1.008285714,NaN
1.002046753,1.002046753,NaN
1.007433766,1.007433766,NaN
1.005688312,1.005688312,NaN
1.004742857,1.004742857,NaN
1.005044156,1.005044156,NaN
0.9999220779,0.9999220779,NaN
0.9978285714,0.9978285714,NaN
0.9940519481,0.9940519481,NaN
0.9964727273,0.9964727273,NaN
0.9977558442,0.9977558442,NaN
0.9979376623,0.9979376623,NaN
0.9955324675,0.9955324675,NaN
0.9982077922,0.9982077922,NaN
0.9907584416,0.9907584416,NaN
0.9831428571,0.9831428571,NaN
0.9821974026,0.9821974026,NaN
0.9843376623,0.9843376623,NaN
0.981012987,0.981012987,NaN
0.9790805195,0.9790805195,NaN
0.9774857143,0.9774857143,NaN
0.9770493506,0.9770493506,NaN
0.9761038961,0.9761038961,NaN
0.9760883117,0.9760883117,NaN
0.9752415584,0.9752415584,NaN
0.9747376623,0.9747376623,NaN
0.9744571429,0.9744571429,NaN
0.9741350649,0.9741350649,NaN
0.9728883117,0.9728883117,NaN
0.972,0.972,NaN
0.9735324675,0.9735324675,NaN
0.9666181818,0.9666181818,NaN
0.9806545455,0.9806545455,NaN
0.9772,0.9772,NaN
0.9770233766,0.9770233766,NaN
0.9829298701,0.9829298701,NaN
0.9804779221,0.9804779221,NaN
0.9775792208,0.9775792208,NaN
0.9748987013,0.9748987013,NaN
0.967438961,0.967438961,NaN
0.9673766234,0.9673766234,NaN
0.9677454545,0.9677454545,NaN
0.9691012987,0.9691012987,NaN
0.9691012987,0.9691012987,NaN
0.9710337662,0.9710337662,NaN
0.9690753247,0.9690753247,NaN
0.9692623377,0.9692623377,NaN
0.9678649351,0.9678649351,NaN
0.9673402597,0.9673402597,NaN
0.9662493506,0.9662493506,NaN
0.9651272727,0.9651272727,NaN
0.965574026,0.965574026,NaN
0.9598857143,0.9598857143,NaN
0.8419584416,0.8419584416,NaN
0.8177662338,0.8177662338,NaN
0.8206233766,0.8206233766,NaN
0.8199428571,0.8199428571,NaN
0.8203636364,0.8203636364,NaN
1.016566234,1.016566234,NaN
0.9254909091,0.9254909091,NaN
0.9573974026,0.9573974026,NaN
0.9540363636,0.9540363636,NaN
0.9484155844,0.9484155844,NaN
0.9483948052,0.9483948052,NaN
0.9509714286,0.9509714286,NaN
0.9508207792,0.9508207792,NaN
0.9502441558,0.9502441558,NaN
0.9516987013,0.9516987013,NaN
0.9517402597,0.9517402597,NaN
0.9494909091,0.9494909091,NaN
0.9517038961,0.9517038961,NaN
0.9528779221,0.9528779221,NaN
0.9606753247,0.9606753247,NaN
0.9569038961,0.9569038961,NaN
0.9574649351,0.9574649351,NaN
0.9558337662,0.9558337662,NaN
0.9576831169,0.9576831169,NaN
0.9580623377,0.9580623377,NaN
0.9528467532,0.9528467532,NaN
0.9523844156,0.9523844156,NaN
0.9467376623,0.9467376623,NaN
0.9448103896,0.9448103896,NaN
0.9451428571,0.9451428571,NaN
0.9460883117,0.9460883117,NaN
0.9410805195,0.9410805195,NaN
0.9466909091,0.9466909091,NaN
0.9492467532,0.9492467532,NaN
0.9472207792,0.9472207792,NaN
0.9435064935,0.9435064935,NaN
0.9441142857,0.9441142857,NaN
0.9428103896,0.9428103896,NaN
0.9435792208,0.9435792208,NaN
0.9414025974,0.9414025974,NaN
0.9420051948,0.9420051948,NaN
0.9411220779,0.9411220779,NaN
0.9388103896,0.9388103896,NaN
0.9397506494,0.9397506494,NaN
0.9404207792,0.9404207792,NaN
0.9368519481,0.9368519481,NaN
0.9365298701,0.9365298701,NaN
0.9350857143,0.9350857143,NaN
0.9357194805,0.9357194805,NaN
0.9306649351,0.9306649351,NaN
0.9160207792,0.9160207792,NaN
0.9262961039,0.9262961039,NaN
0.9271220779,0.9271220779,NaN
0.9261298701,0.9261298701,NaN
0.9265922078,0.9265922078,NaN
0.9212831169,0.9212831169,NaN
0.9220883117,0.9220883117,NaN
0.9206025974,0.9206025974,NaN
0.920961039,0.920961039,NaN
0.9246701299,0.9246701299,NaN
0.9340051948,0.9340051948,NaN
0.9315896104,0.9315896104,NaN
0.9345194805,0.9345194805,NaN
0.9338181818,0.9338181818,NaN
0.9327272727,0.9327272727,NaN
0.9329090909,0.9329090909,NaN
0.9303584416,0.9303584416,NaN
0.9300311688,0.9300311688,NaN
0.9334337662,0.9334337662,NaN
0.9315324675,0.9315324675,NaN
0.9303896104,0.9303896104,NaN
0.9301922078,0.9301922078,NaN
0.926561039,0.926561039,NaN
0.9265090909,0.9265090909,NaN
0.9267220779,0.9267220779,NaN
0.9280883117,0.9280883117,NaN
0.9205402597,0.9205402597,NaN
0.9205506494,0.9205506494,NaN
0.9187116883,0.9187116883,NaN
0.9101402597,0.9101402597,NaN
0.9075168831,0.9075168831,NaN
0.9048675325,0.9048675325,NaN
0.9041298701,0.9041298701,NaN
0.8939688312,0.8939688312,NaN
0.8884623377,0.8884623377,NaN
0.8864155844,0.8864155844,NaN
0.8866337662,0.8866337662,NaN
0.8825194805,0.8825194805,NaN
0.8794857143,0.8794857143,NaN
0.8690597403,0.8690597403,NaN
0.873387013,0.873387013,NaN
0.8388987013,0.8388987013,NaN
0.8205350649,0.8205350649,NaN
0.8384571429,0.8384571429,NaN
0.8610753247,0.8610753247,NaN
0.8497350649,0.8497350649,NaN
0.8616883117,0.8616883117,NaN
0.8606805195,0.8606805195,NaN
0.9179896104,0.9179896104,NaN
0.9161714286,0.9161714286,NaN
0.9167948052,0.9167948052,NaN
0.9274337662,0.9274337662,NaN
0.9311844156,0.9311844156,NaN
0.9288623377,0.9288623377,NaN
0.9288987013,0.9288987013,NaN
0.9260311688,0.9260311688,NaN
0.9264571429,0.9264571429,NaN
0.9292727273,0.9292727273,NaN
0.9237246753,0.9237246753,NaN
0.928238961,0.928238961,NaN
0.9272311688,0.9272311688,NaN
0.9233766234,0.9233766234,NaN
0.9240103896,0.9240103896,NaN
0.9227220779,0.9227220779,NaN
0.9247792208,0.9247792208,NaN
0.9261038961,0.9261038961,NaN
0.9243896104,0.9243896104,NaN
0.9136935065,0.9136935065,NaN
0.9124155844,0.9124155844,NaN
0.910638961,0.910638961,NaN
0.8985194805,0.8985194805,NaN
0.8982441558,0.8982441558,NaN
0.8860519481,0.8860519481,NaN
0.8798701299,0.8798701299,NaN
0.8793142857,0.8793142857,NaN
0.8751064935,0.8751064935,NaN
0.8713818182,0.8713818182,NaN
0.869625974,0.869625974,NaN
0.869574026,0.869574026,NaN
0.8658181818,0.8658181818,NaN
0.8547792208,0.8547792208,NaN
0.8495844156,0.8495844156,NaN
0.8490805195,0.8490805195,NaN
0.8392883117,0.8392883117,NaN
0.8396519481,0.8396519481,NaN
0.8329662338,0.8329662338,NaN
0.8192363636,0.8192363636,NaN
0.7997506494,0.7997506494,NaN
0.7883480519,0.7883480519,NaN
0.79,0.79,NaN
0.8343064935,0.8343064935,NaN
0.8344935065,0.8344935065,NaN
0.8652311688,0.8652311688,NaN
0.8665506494,0.8665506494,NaN
0.864774026,0.864774026,NaN
0.8678649351,0.8678649351,NaN
0.8668207792,0.8668207792,NaN
0.8671272727,0.8671272727,NaN
0.8666181818,0.8666181818,NaN
0.8679376623,0.8679376623,NaN
0.8605662338,0.8605662338,NaN
0.8595064935,0.8595064935,NaN
0.8592467532,0.8592467532,NaN
0.857361039,0.857361039,NaN
0.8545402597,0.8545402597,NaN
0.8560831169,0.8560831169,NaN
0.8529558442,0.8529558442,NaN
0.8557922078,0.8557922078,NaN
0.8173818182,0.8173818182,NaN
0.7669246753,0.7669246753,NaN
0.7046077922,0.7046077922,NaN
