Exhaustivo,Aleatorio,Evolutivo
1.11070064021509,1.13455158188192,1.33141373293579
1.13324070798768,1.16652124665423,1.39140842199415
1.12700244789229,1.10085635007887,1.34724822689473
1.13026366610112,1.17169553333069,1.39970766686111
1.13320905880432,1.18821840027487,1.36750051591087
1.12353836431704,1.09153223452046,1.38211718214166
1.08472584574735,1.17737913974327,1.33713150122042
1.08886836484765,1.16487856899931,1.35108854973649
1.10933416154138,1.15410492575122,1.34913858321092
1.1138272111498,1.15044107777013,1.38961103778737
1.09592645051879,1.15952959559271,1.38037471323243
1.09206242738569,1.14671712338003,1.37938283108315
1.12811264405709,1.15240908230558,1.34993064439097
1.10005160889435,1.14117916634859,1.37442975403863
1.00388529926119,1.16639074784484,1.38139348575669
1.07888039456165,1.18832075181004,1.35461012954232
1.10224682530515,1.1456248410255,1.35456447464504
1.11998525070904,1.12580007391495,1.30116774286329
1.14041067139969,1.16840500440733,1.42819748218976
1.09936439540957,1.12418902242361,1.41589278422446
1.1299944349773,1.27505277084892,1.35874944107342
1.14783063608446,1.21678716506566,1.3486150510873
1.14545191876369,1.18536155741887,1.37171100582239
1.16447574794143,1.23168142318475,1.3359264898256
1.10979382168198,1.1667865773999,1.41936374459488
1.16469951126522,1.20488137459543,1.39357501074054
1.17121738327084,1.22243204863703,1.32068427605096
1.14844996525726,1.19556177857194,1.39652556597146
1.16201295338246,1.20444145118814,1.37163210714105
1.15214282673507,1.18147631517407,1.36853430240364
1.14765188767302,1.20838841999238,1.34926262627876
1.12940270700529,1.21910915109939,1.33765716077892
1.1360434948409,1.21458701455599,1.36791754850131
1.14876369109377,1.20039010554009,1.37278897277502
1.17299754432595,1.16463567585655,1.4033457897457
1.09150811811424,1.12744104115255,1.37026808670783
1.1765539522343,1.25733049550821,1.33673146571508
1.14153094489339,1.20846208361881,1.3626684837312
1.22092894643774,1.2240481177564,1.35062215472742
1.22224381273417,1.20657467573338,1.36963401516002
1.16008310538587,1.1488960067179,1.3501660898348
1.18383858920957,1.24523774417659,1.40843527645175
1.32106524729482,1.22944631193745,1.33402807447786
1.24292198276066,1.20867497569245,1.3418026892333
1.03077729847082,1.18814754439968,1.46161869914461
1.22612388341014,1.08865593109404,1.3814843838845
1.15950323915021,1.18711908427515,1.42504799367627
1.15496824654764,1.18612330183676,1.38178934601179
1.11780511168376,1.12090858567014,1.33136910259695
1.06671422168708,1.21060453591218,1.35360569497186
1.11154536564352,1.06539482080384,1.38676642130783
1.11079451865815,1.0134145523944,1.38541998786417
1.12247470399599,1.16424701165962,1.36499463178644
1.09713737310604,1.01133995666944,1.41590155808582
1.04169923184382,1.20071536045493,1.36720366558152
1.07683731642735,1.07770204416453,1.36312290418307
1.09293405229276,1.10114726141489,1.38981741786627
1.10088122550774,1.16249059351151,1.29789682522049
1.12052341188347,1.10344635776392,1.36382962508577
1.06358060312025,1.23132327657789,1.38493627504653
1.12116019555021,1.18605315313481,1.40614516116088
1.20340982247547,1.08887983452344,1.43997667700063
1.23571297024776,1.1171717069907,1.3991557060222
1.12330638804136,1.1704229408167,1.31482827994451
1.20148305108313,1.147828505008,1.35034540735796
1.11271865698933,1.22557035046732,1.35525079244715
1.21315455924517,1.11173364477346,1.35097811508277
1.1986710348463,1.17164506655176,1.34620521697937
1.13459266984554,1.1682255826282,1.31908370018728
1.16033131029251,1.17116773550987,1.33964982797597
1.17961619897379,1.13720188029396,1.36201567916617
1.18090560455428,0.949077536488358,1.34741476374454
1.17408772370666,0.997329613606317,1.36321570993958
1.12020343771586,1.02853706133531,1.4856770115728
1.17381387994746,1.17355250082809,1.55570680612691
1.14898826420183,0.966554167730289,1.70389062660601
1.1613787048097,1.03143152338543,1.65819172791402
1.18763617408245,1.08422196297772,1.60145343345795
1.23497024796239,1.11959283041295,1.67098945608924
1.23749443418446,1.01024309677995,1.67506129267861
1.22952415642064,1.02750353118611,1.47298839204266
1.29372085161666,1.01413190491439,1.65300576426231
1.27118944366636,1.08478351982083,1.49836080164173
1.28562688044111,1.1442821823924,1.4377393631278
1.23736596632371,1.15139864917602,1.59870609310311
1.33216227615737,1.20968518335947,1.67511969524684
1.2384894388715,1.05237815298315,1.21352506930762
1.26605804462022,1.15376964085131,1.74470700925636
1.30339670239289,1.36047404373928,1.6967157155875
1.27760032844955,1.61321491222843,1.62839514418513
1.26810505100818,1.81324438173083,1.68110441567576
1.28782362436634,1.76533490722851,1.47291954725704
1.20021684534888,1.63182709648732,1.58890646291122
1.23844082477387,1.76597785801001,1.67894113835048
1.22914506224683,1.77146584398438,1.63141662944243
1.33677057492113,1.63204728047673,1.68292578065136
1.22246258714828,1.79331560638549,1.66970054874317
1.32449905244356,1.69309932345309,1.64919086362981
1.30176106483395,1.74518561831058,1.37455284376778
1.30072406338342,1.5737856758789,1.68325575880955
1.32650196443413,1.79923588234323,1.45232798214146
1.33045994650283,1.79500308603937,1.58458650181147
1.33563604251781,1.81186786120668,1.71373022810696
1.32635214772326,1.80197620949851,1.62113324826614
1.3545015822612,1.81126668191364,1.55388800842402
1.35543052071012,1.76680136748057,1.57490000530998
1.36274831294008,2.0602992958437,1.56725540614774
1.35794841260142,1.72896050680257,1.49085945444094
1.36376320641135,1.75051710779395,1.69926994625214
1.38545263524552,1.75612402516921,1.42024971803837
1.38188249940882,0.30837854146054,1.30429368963766
1.21071269969716,0.366954914469439,1.5664001338712
1.38182089050169,0.344308457086056,1.69182019443813
1.37253614235697,,1.67315546861537
1.37313890539867,,1.65081223577654
1.35829787413194,,1.68815077139054
1.36254329442751,,1.69522053578982
1.3587549088809,,1.69769721751499
1.34766086656713,,1.46350703230348
1.34181152979396,,1.60902193567237
1.3211788680804,,1.66185827536065
1.32213375160896,,1.53623487954773
1.29914747026916,,1.71381260348559
1.34391083677832,,1.69151018049743
1.34829700112983,,1.60319446350625
1.37410070578968,,1.70333662395624
1.36474951986063,,1.66282056263692
1.36025324929915,,1.48439740167196
1.36257068039433,,1.78625626761545
1.31355270757384,,2.2165846304183
1.38836529279101,,2.05216146998812
1.43376327688464,,2.20147701126676
1.34686820708447,,2.22005600774034
1.42756532892935,,1.83674603614264
1.40178467004526,,2.36360445128498
1.29662475363499,,2.31727545893804
1.38239372565616,,1.76983399209274
1.41321756760831,,2.07157459557375
1.42568624296302,,2.16822076352493
1.40206958290376,,2.02081086525418
1.41783528659154,,2.15122741025236
1.42525363390015,,2.17443391375442
1.39783898831835,,2.15774944983873
1.39487593280774,,2.12359473410573
1.38629956578254,,2.02314258639782
1.39934581417346,,2.19766603687806
1.41212572891782,,1.1627086026222
1.41159441367164,,2.1709086410048
1.41868360626987,,2.17264433666552
1.47894124321923,,2.15014703180544
1.40812384786912,,2.1749177756641
1.44080940463821,,2.14803860830148
1.34523706520986,,2.03923173903078
1.41351723914391,,2.16348505727928
1.42395525089234,,2.15355748371687
1.42019478958646,,2.06633015194769
1.41988956338121,,2.10255593021693
1.40113253108595,,2.15211297744541
1.4304711793401,,1.75036617453748
1.40685979252887,,2.21310947314057
1.34529833913772,,2.14929182440906
1.46118509558984,,2.02433215156453
1.41757397504651,,2.12486423227305
1.33094698466242,,2.16174195344933
1.40594034643346,,2.13370292846398
1.37338567326603,,1.8724753024527
1.3787482186195,,2.0731763623294
1.39849565748289,,1.91077399885456
1.3644854951702,,1.78112015456974
1.37133396282356,,1.81937941752271
1.39862097198828,,1.71736957429944
1.38511091406432,,1.42174260003573
1.25180781122976,,1.52873474840981
1.38275003769887,,1.39964187490775
1.40855516910784,,1.49699226589412
1.37126889242625,,1.4597063569919
1.35987564974477,,1.6864611959606
1.36735136089383,,1.63737356573999
1.36224074257658,,1.56792045270902
1.44796330104357,,1.67709373879716
1.31086881652281,,1.7225427045107
1.31355495327544,,1.53909709625781
1.36093568856476,,1.5232158441356
1.38008113519259,,1.72258953885196
1.31290769403876,,1.70176842456917
1.21768208008775,,1.64744047344238
1.26130975522361,,1.75153294445506
1.3458796239287,,1.84384275621654
1.16400268431091,,1.76423499436249
1.19080712839048,,1.73981020074022
1.21525661854433,,1.77131006749011
1.13726992696394,,1.59760694918274
1.16475119760971,,1.78382087685668
1.13760842816371,,1.75516312072012
1.09413358575044,,1.64451391126105
1.11847508618511,,1.81073974576122
1.11801360924161,,1.78158068386919
1.13121228099833,,1.78849063823512
1.14278111263163,,1.3008215152432
1.15436157385386,,1.78085489946982
1.13626417605115,,2.26309714735116
1.1486428337941,,1.94270505573432
1.14031294736572,,1.73274597985861
1.13178392486084,,1.78058998456327
1.12795127303478,,1.53279015223189
1.03570772657795,,1.63229026699731
1.1149779498857,,1.66782995641982
1.14646394563707,,1.70332234817736
1.16516369177279,,1.58634499622655
1.15296750804157,,1.73308947537048
1.16512493574274,,1.78374579575072
1.14833359581376,,1.01150783930544
1.1183525752482,,1.71762951416932
1.13606746606134,,1.68288749426806
1.1425314664903,,1.49605433585332
1.15196234377553,,1.71389959969134
1.12075613189728,,1.60425456844266
1.13933593943502,,1.79572633507593
1.12057438329838,,1.66179824548588
1.10315587865283,,1.75775496594792
1.10276380152676,,1.79637600514025
1.12259244839868,,1.58083660219039
1.13753448969575,,1.7151322853057
1.13755429378886,,1.76107590290644
1.08660623674637,,1.7159490516356
1.14017687112041,,1.64915007667491
1.15602140145245,,1.62178429396423
1.14988281661817,,1.77855342780247
1.13001135287002,,1.61111437588666
1.06675647370924,,1.78742258073735
1.13473349154168,,1.75284195941934
1.13797665325966,,1.59541919112625
1.15027368787551,,1.82900545462279
1.13877461711272,,1.78819414491148
1.14163867327968,,1.79598683917451
1.13808056539589,,1.7538918808784
1.11492086524095,,1.55735765243072
1.11583377714919,,1.73166810913473
1.11667692828747,,1.42296054837577
1.10573927898695,,1.67152403507899
1.10023187347471,,1.71564241301145
1.09159080756592,,1.32456267239135
1.11291527279799,,1.59413851438902
1.03515686678905,,1.7050780314798
1.09776519535711,,1.67238363637549
1.07146342087942,,1.62612749237423
1.10527302921247,,1.40690370795966
1.11252670795228,,1.77916967716605
1.1018872046202,,1.56183295356191
1.11656205567908,,1.73668852517778
1.10629701664354,,1.77090436629092
1.11571097061781,,1.69332908793331
1.14161982377878,,1.76810149677074
1.15986019891486,,1.78274061678193
1.1413152692906,,1.81034259284091
1.17338350676805,,1.7685764720589
1.14842216454276,,1.7373297332245
1.14967059439994,,1.74247086753854
1.1695398152412,,1.67122050200093
1.15413626106158,,1.80149849806658
1.15905403483232,,1.82748984471033
1.14822914890626,,1.68914355622035
1.04424510419443,,1.78745535410337
1.13147009687537,,1.94063554585211
1.13391393830302,,2.21315387231518
1.13872978234712,,1.41192926622865
1.16246722208294,,1.75605507202789
1.17261949164512,,1.67820568170386
1.16961040262309,,1.58755795104122
1.18589778281492,,1.70874217998281
1.21372351564608,,1.71485808189755
1.20812213640058,,1.50837905513106
1.21512450201683,,1.72468313229813
1.25955341406266,,1.73443179077212
1.20551979129279,,1.81696695152589
1.29060245375637,,1.50580728101084
1.13183029477633,,1.71016508965363
1.1535230419184,,1.53638163866492
1.09161120624093,,0.980923192978204
1.08995306111438,,1.77578715820455
1.12542222387105,,1.80355252067744
1.07696030836961,,1.71563449706588
1.11300201938936,,1.73376519950908
1.13269601456393,,1.78589066063158
1.10163628979129,,1.68939608076749
1.10890083655925,,1.53931169636461
1.08346343540296,,1.77078772727785
1.10656370795125,,1.52833253514207
1.07179909860098,,1.51378094308095
1.12378041516581,,1.71847638189078
1.15751774598538,,1.74946689768657
1.18946173563134,,1.69762495407593
1.22341552014316,,1.49644963733554
1.27466989441622,,1.80068739236116
1.19517315129298,,1.72050763225934
1.22976712651162,,1.68115570195687
1.18745619726884,,1.81514762907397
1.17787313110706,,1.65012360584839
1.17484402440912,,1.58347783915413
1.17826517744006,,1.75131706193895
1.10575005075411,,1.73655945867941
1.11864484647508,,1.76985977128126
1.176559255407,,1.656425610063
1.17149594193447,,1.70330382194264
1.16975367531566,,1.66984288826164
1.11247215608142,,1.17714600873706
1.16034598210346,,1.69676599937325
1.16021149562589,,1.64803976935449
1.18539675302921,,1.40736997299494
1.20688949121594,,1.6120076974879
1.23098368266946,,1.75349838789721
1.2456816059824,,1.72753159261904
1.17908030709884,,1.74944257412557
1.32236854070279,,1.74494442312287
1.26248677994498,,1.84733853415391
1.31372555735477,,1.55159036581514
1.31058613089063,,1.75657772855373
1.31529593357291,,1.81601804712052
1.29708006995089,,1.48892144295917
1.12935178150625,,1.80010988811752
1.27482679812756,,1.78334790066815
1.31128508361409,,1.80486643103097
1.32962552707062,,1.86008758583304
1.22588798510102,,1.81184163099848
1.2068218453865,,1.78225056510716
1.34515347055429,,1.65933103235929
1.20441626313529,,1.78302147901013
1.30511398582138,,2.18917149552389
1.28963103153511,,1.85296700924138
1.14119711987687,,1.29522257772111
1.29770773683691,,1.29709260466569
1.31827264390532,,1.32107484758792
1.29712648495932,,1.26854204547893
1.36506755630906,,1.32512678526326
1.25784771570759,,1.30466937527776
1.34742236661784,,1.27854337172608
1.33181048006718,,1.31943036936911
1.3648913296081,,1.26357790067119
1.34507226645179,,1.30745945625095
1.29281822637207,,1.30415698252408
1.32127984409471,,1.24674182666249
1.38285893904912,,1.290326134276
1.32712060876697,,1.2893823257496
1.37117025801892,,1.30143318523578
1.31371525188593,,1.33247576225045
1.34401516046679,,1.2490763475482
1.36193214310518,,1.26758461523845
1.37089641241979,,1.32198189904729
1.36279586117814,,1.37061798519568
1.23526116102321,,1.28043367462131
1.34571124737338,,1.3043979833044
1.3843268987038,,1.29968177998775
1.36757428413426,,1.2669627347139
1.38224541021017,,1.27398832506011
1.28358827863645,,1.23633553337128
1.33795628699914,,1.26584176659387
1.37241414194099,,1.22090881409725
1.3465561204786,,1.2631876225149
1.36783172106739,,1.16815617155851
1.40936859527176,,1.31296209358171
1.43280239465356,,1.32698827035151
1.42636209100396,,1.33569752806416
1.41358080484637,,1.32322223981671
1.40505216408475,,1.27109389324215
1.44091453414294,,1.2951736797434
1.42023933576022,,1.27901232644319
1.41808143958498,,1.23671061743866
1.40685817440967,,1.28155862899055
1.36149267387365,,1.23339375479265
1.3969590988224,,1.28491021739576
1.41964322206903,,1.28962793056424
1.45297946572385,,1.287154061044
1.48871275336623,,1.30749431452902
1.48593459724293,,1.23507729324074
1.36568769490414,,1.21922418109092
1.38587172611346,,1.30360786130733
1.41523114865837,,1.30102260168832
1.42511397513714,,1.27825717933411
1.31590021159905,,1.37029559229036
1.36263519241508,,1.27793121606048
1.35745219171992,,1.27971009735772
1.34677341413509,,1.21900480989158
1.28033849994474,,1.19331790376438
1.3647308533012,,1.24440883710016
1.35401696643687,,1.26750378232339
1.32180423043165,,1.19136896803385
1.38672259076199,,1.23225148354277
1.33855261173462,,1.15152231414809
1.39066176049609,,1.18524329456668
1.33717023042224,,1.14944980188895
1.38222646150881,,1.17008947847859
1.39346863301573,,1.15650075692995
1.35137686101084,,1.16199811973112
1.38685730771909,,1.2301903010878
1.38070083857016,,1.23467772173468
1.43781265528375,,1.21655144381235
1.43059749202327,,1.15520903763915
1.30110216219553,,1.19520013925257
1.31824397057042,,1.16659751129308
1.35546487482516,,1.16860197678122
1.33170777934048,,1.18526944231711
1.36705258017365,,1.19752087710841
1.37634245081849,,1.18656897275139
1.38082719764421,,1.18225851775706
1.38708967721318,,1.13591926797382
1.31241422749786,,1.12548809319015
1.29725607904264,,1.24943078586224
1.31173367025276,,1.21915879492441
1.2756228635864,,1.20480286935227
1.35619194408681,,1.24242407179353
1.34537335867423,,1.23176855355632
1.20521940603334,,1.16471899596663
1.33657369820608,,1.14289565550205
1.32059329736213,,1.16699107152066
1.33444528511677,,1.16436940517003
1.3161196399461,,1.20471650264908
1.26247651722031,,1.19732561149778
1.29494732054968,,1.24758816083953
1.31816533587522,,1.19187199658227
